records	Author	journal	year	type	NCR
46	Zhang, Jin-Song	MOLECULAR PLANT	2013	Article	86
47	Song Qing-Xin	MOLECULAR PLANT	2013	Article	47
47	Lu, Xiang	MOLECULAR PLANT	2013	Article	47
47	Li, Qing-Tian	MOLECULAR PLANT	2013	Article	47
47	Chen, Hui	MOLECULAR PLANT	2013	Article	47
47	Hu, Xing-Yu	MOLECULAR PLANT	2013	Article	47
47	Ma, Biao	MOLECULAR PLANT	2013	Article	47
47	Zhang, Wan-Ke	MOLECULAR PLANT	2013	Article	47
47	Chen, Shou-Yi	MOLECULAR PLANT	2013	Article	47
47	Zhang, Jin-Song	MOLECULAR PLANT	2013	Article	47
48	Kong Danyu	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
48	Chen, Chunlin	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
48	Wu, Huilan	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
48	Li, Ye	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
48	Li, Junming	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
48	Ling, Hong-Qing	JOURNAL OF GENETICS AND GENOMICS	2013	Article	25
49	Wan Haifeng	CELL RESEARCH	2013	Letter	10
49	He, Zhengquan	CELL RESEARCH	2013	Letter	10
49	Dong, Mingzhu	CELL RESEARCH	2013	Letter	10
49	Gu, Tiantian	CELL RESEARCH	2013	Letter	10
49	Luo, Guan-Zheng	CELL RESEARCH	2013	Letter	10
49	Teng, Fei	CELL RESEARCH	2013	Letter	10
49	Xia, Baolong	CELL RESEARCH	2013	Letter	10
49	Li, Wei	CELL RESEARCH	2013	Letter	10
49	Feng, Chunjing	CELL RESEARCH	2013	Letter	10
49	Li, Xin	CELL RESEARCH	2013	Letter	10
49	Li, Tianda	CELL RESEARCH	2013	Letter	10
49	Shuai, Ling	CELL RESEARCH	2013	Letter	10
49	Fu, Rui	CELL RESEARCH	2013	Letter	10
49	Wang, Liu	CELL RESEARCH	2013	Letter	10
49	Wang, Xiu-Jie	CELL RESEARCH	2013	Letter	10
49	Zhao, Xiao-Yang	CELL RESEARCH	2013	Letter	10
49	Zhou, Qi	CELL RESEARCH	2013	Letter	10
50	Yang Deng-Bao	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	85
50	Xu, Yan-Chao	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	85
50	Wang, De-Hua	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	85
50	Speakman, John R	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	85
51	Han Yansha	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Wang, Wei	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Sun, Jian	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Ding, Mingquan	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Zhao, Rui	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Deng, Shurong	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Wang, Feifei	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Hu, Yue	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Wang, Yang	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Lu, Yanjun	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Du, Liping	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Hu, Zanmin	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Diekmann, Heike	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Shen, Xin	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Polle, Andrea	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
51	Chen, Shaoliang	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	72
52	Song Qing-Xin	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Li, Qing-Tian	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Liu, Yun-Feng	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Zhang, Feng-Xia	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Ma, Biao	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Zhang, Wan-Ke	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Man, Wei-Qun	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Du, Wei-Guang	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Wang, Guo-Dong	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Chen, Shou-Yi	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
52	Zhang, Jin-Song	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	47
53	Liu Wei	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Zhang, Dechun	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Tang, Mingfeng	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Li, Dayong	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Zhu, Yuxing	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Zhu, Lihuang	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
53	Chen, Caiyan	JOURNAL OF EXPERIMENTAL BOTANY	2013	Article	51
54	Dong Zhaobin	PLANT PHYSIOLOGY	2013	Article	104
54	Jiang, Chuan	PLANT PHYSIOLOGY	2013	Article	104
54	Chen, Xiaoyang	PLANT PHYSIOLOGY	2013	Article	104
54	Zhang, Tao	PLANT PHYSIOLOGY	2013	Article	104
54	Ding, Lian	PLANT PHYSIOLOGY	2013	Article	104
54	Song, Weibin	PLANT PHYSIOLOGY	2013	Article	104
54	Luo, Hongbing	PLANT PHYSIOLOGY	2013	Article	104
54	Lai, Jinsheng	PLANT PHYSIOLOGY	2013	Article	104
54	Chen, Huabang	PLANT PHYSIOLOGY	2013	Article	104
54	Liu, Renyi	PLANT PHYSIOLOGY	2013	Article	104
54	Zhang, Xiaolan	PLANT PHYSIOLOGY	2013	Article	104
54	Jin, Weiwei	PLANT PHYSIOLOGY	2013	Article	104
55	Sun Yadong	SCIENCE	2013	Article	30
55	Li, Lei	SCIENCE	2013	Article	30
55	Macho, Alberto P	SCIENCE	2013	Article	30
55	Han, Zhifu	SCIENCE	2013	Article	30
55	Hu, Zehan	SCIENCE	2013	Article	30
55	Zipfel, Cyril	SCIENCE	2013	Article	30
55	Zhou, Jian-Min	SCIENCE	2013	Article	30
55	Chai, Jijie	SCIENCE	2013	Article	30
56	Li Dongxiao	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Liu, Huiling	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Qiao, Yunzhou	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Wang, Youning	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Cai, Zhaoming	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Dong, Baodi	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Shi, Changhai	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Liu, Yueyan	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Li, Xia	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
56	Liu, Mengyu	AGRICULTURAL WATER MANAGEMENT	2013	Article	53
57	Liu Xiuwei	AGRICULTURAL WATER MANAGEMENT	2013	Article	32
57	Shao, Liwei	AGRICULTURAL WATER MANAGEMENT	2013	Article	32
57	Sun, Hongyong	AGRICULTURAL WATER MANAGEMENT	2013	Article	32
57	Chen, Suying	AGRICULTURAL WATER MANAGEMENT	2013	Article	32
57	Zhang, Xiying	AGRICULTURAL WATER MANAGEMENT	2013	Article	32
58	Qin Shuping	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
58	Yuan, Haijing	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
58	Dong, Wenxu	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
58	Hu, Chunsheng	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
58	Oenema, Oene	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
58	Zhang, Yuming	SOIL BIOLOGY & BIOCHEMISTRY	2013	Article	26
59	Cui Long-Bo	ZYGOTE	2013	Article	39
59	Zhou, Xue-Ying	ZYGOTE	2013	Article	39
59	Zhao, Zhen-Jun	ZYGOTE	2013	Article	39
59	Li, Qian	ZYGOTE	2013	Article	39
59	Huang, Xiu-Ying	ZYGOTE	2013	Article	39
59	Sun, Fang-Zhen	ZYGOTE	2013	Article	39
60	Speakman John R	JOURNAL OF BIOSOCIAL SCIENCE	2013	Article	68
61	Gao Lifen	BMC GENOMICS	2013	Article	53
61	Cao, Yinghao	BMC GENOMICS	2013	Article	53
61	Xia, Zhihui	BMC GENOMICS	2013	Article	53
61	Jiang, Guanghuai	BMC GENOMICS	2013	Article	53
61	Liu, Guozhen	BMC GENOMICS	2013	Article	53
61	Zhang, Weixiong	BMC GENOMICS	2013	Article	53
61	Zhai, Wenxue	BMC GENOMICS	2013	Article	53
62	Shi Zhimin	JOURNAL OF NEUROSCIENCE	2013	Article	66
62	Luo, Guanzheng	JOURNAL OF NEUROSCIENCE	2013	Article	66
62	Fu, Lijuan	JOURNAL OF NEUROSCIENCE	2013	Article	66
62	Fang, Zhide	JOURNAL OF NEUROSCIENCE	2013	Article	66
62	Wang, XiuJie	JOURNAL OF NEUROSCIENCE	2013	Article	66
62	Li, XiaoChing	JOURNAL OF NEUROSCIENCE	2013	Article	66
63	Wan Debin	TALANTA	2013	Article	23
63	Yang, Hongmei	TALANTA	2013	Article	23
63	Yan, Cunyu	TALANTA	2013	Article	23
63	Song, Fengrui	TALANTA	2013	Article	23
63	Liu, Zhiqiang	TALANTA	2013	Article	23
63	Liu, Shuying	TALANTA	2013	Article	23
64	Tang Xuguang	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Wang, Zongming	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Xie, Jing	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Liu, Dianwei	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Desai, Ankur R	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Jia, Mingming	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Dong, Zhangyu	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Liu, Xiuping	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
64	Liu, Bo	FOREST ECOLOGY AND MANAGEMENT	2013	Article	81
65	Chang Cheng	FRONTIERS IN PLANT SCIENCE	2013	Review	60
65	Zhang, Ling	FRONTIERS IN PLANT SCIENCE	2013	Review	60
65	Shen, Qian-Hua	FRONTIERS IN PLANT SCIENCE	2013	Review	60
66	Du Mingchun	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Zhu, Yimin	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Yuan, Lihua	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Liang, Hui	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Mou, Chenchen	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Li, Xiaoran	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Sun, Jie	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Zhuang, Yan	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Zhang, Wen	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Shi, Qin	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Chen, Bing	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
66	Dai, Jianwu	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS	2013	Article	53
67	Du Yumei	PLOS PATHOGENS	2013	Article	81
67	Zhao, Jinping	PLOS PATHOGENS	2013	Article	81
67	Chen, Tianyuan	PLOS PATHOGENS	2013	Article	81
67	Liu, Qi	PLOS PATHOGENS	2013	Article	81
67	Zhang, Haili	PLOS PATHOGENS	2013	Article	81
67	Wang, Yan	PLOS PATHOGENS	2013	Article	81
67	Hong, Yiguo	PLOS PATHOGENS	2013	Article	81
67	Xiao, Fangming	PLOS PATHOGENS	2013	Article	81
67	Zhang, Ling	PLOS PATHOGENS	2013	Article	81
67	Shen, Qianhua	PLOS PATHOGENS	2013	Article	81
67	Liu, Yule	PLOS PATHOGENS	2013	Article	81
68	Lu Zefu	PLANT CELL	2013	Article	76
68	Yu, Hong	PLANT CELL	2013	Article	76
68	Xiong, Guosheng	PLANT CELL	2013	Article	76
68	Wang, Jing	PLANT CELL	2013	Article	76
68	Jiao, Yongqing	PLANT CELL	2013	Article	76
68	Liu, Guifu	PLANT CELL	2013	Article	76
68	Jing, Yanhui	PLANT CELL	2013	Article	76
68	Meng, Xiangbing	PLANT CELL	2013	Article	76
68	Hu, Xingming	PLANT CELL	2013	Article	76
68	Qian, Qian	PLANT CELL	2013	Article	76
68	Fu, Xiangdong	PLANT CELL	2013	Article	76
68	Wang, Yonghong	PLANT CELL	2013	Article	76
68	Li, Jiayang	PLANT CELL	2013	Article	76
69	Ren Bo	PLANT CELL	2013	Article	63
69	Chen, Qingguo	PLANT CELL	2013	Article	63
69	Hong, Sulei	PLANT CELL	2013	Article	63
69	Zhao, Wenming	PLANT CELL	2013	Article	63
69	Feng, Jian	PLANT CELL	2013	Article	63
69	Feng, Haizhong	PLANT CELL	2013	Article	63
69	Zuo, Jianru	PLANT CELL	2013	Article	63
70	Zhang Jing	PLANT CELL	2013	Article	54
70	Pawlowski, Wojciech P	PLANT CELL	2013	Article	54
70	Han, Fangpu	PLANT CELL	2013	Article	54
71	Ma Xuan	RNA BIOLOGY	2013	Article	78
71	Cao, Xiaofeng	RNA BIOLOGY	2013	Article	78
71	Mo, Beixin	RNA BIOLOGY	2013	Article	78
71	Chen, Xuemei	RNA BIOLOGY	2013	Article	78
72	Li Shaofeng	TREE PHYSIOLOGY	2013	Article	42
72	Su, Xiaohua	TREE PHYSIOLOGY	2013	Article	42
72	Zhang, Bingyu	TREE PHYSIOLOGY	2013	Article	42
72	Huang, Qinjun	TREE PHYSIOLOGY	2013	Article	42
72	Hu, Zanmin	TREE PHYSIOLOGY	2013	Article	42
72	Lu, Mengzhu	TREE PHYSIOLOGY	2013	Article	42
73	Zhou Zhengkui	PLANT JOURNAL	2013	Article	71
73	Wang, Zheng	PLANT JOURNAL	2013	Article	71
73	Li, Weiyu	PLANT JOURNAL	2013	Article	71
73	Fang, Chao	PLANT JOURNAL	2013	Article	71
73	Shen, Yanting	PLANT JOURNAL	2013	Article	71
73	Li, Congcong	PLANT JOURNAL	2013	Article	71
73	Wu, Yunshuai	PLANT JOURNAL	2013	Article	71
73	Tian, Zhixi	PLANT JOURNAL	2013	Article	71
74	Li Yansha	PLANT PHYSIOLOGY	2013	Article	56
74	Chen, Lichao	PLANT PHYSIOLOGY	2013	Article	56
74	Mu, Jinye	PLANT PHYSIOLOGY	2013	Article	56
74	Zuo, Jianru	PLANT PHYSIOLOGY	2013	Article	56
75	Li W	CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY	2013	Meeting Abstract	0
76	Corlatti L	JOURNAL OF ZOOLOGY	2013	Article	57
76	Bassano, B	JOURNAL OF ZOOLOGY	2013	Article	57
76	Valencak, T. G	JOURNAL OF ZOOLOGY	2013	Article	57
76	Lovari, S	JOURNAL OF ZOOLOGY	2013	Article	57
77	Guo Xian-Guo	PARASITOLOGY RESEARCH	2013	Article	36
77	Speakman, John R	PARASITOLOGY RESEARCH	2013	Article	36
77	Dong, Wen-Ge	PARASITOLOGY RESEARCH	2013	Article	36
77	Men, Xing-Yuan	PARASITOLOGY RESEARCH	2013	Article	36
77	Qian, Ti-Jun	PARASITOLOGY RESEARCH	2013	Article	36
77	Wu, Dian	PARASITOLOGY RESEARCH	2013	Article	36
77	Qin, Feng	PARASITOLOGY RESEARCH	2013	Article	36
77	Song, Wen-Yu	PARASITOLOGY RESEARCH	2013	Article	36
78	Ji Jianhui	CHROMOSOMA	2013	Article	59
78	Tang, Ding	CHROMOSOMA	2013	Article	59
78	Wang, Mo	CHROMOSOMA	2013	Article	59
78	Li, Yafei	CHROMOSOMA	2013	Article	59
78	Zhang, Lei	CHROMOSOMA	2013	Article	59
78	Wang, Kejian	CHROMOSOMA	2013	Article	59
78	Li, Ming	CHROMOSOMA	2013	Article	59
78	Cheng, Zhukuan	CHROMOSOMA	2013	Article	59
79	Zhang Yucui	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
79	Shen, Yanjun	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
79	Xu, Xianli	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
79	Sun, Hongyong	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
79	Li, Fang	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
79	Wang, Qian	AGRICULTURAL WATER MANAGEMENT	2013	Article	39
80	Gamo Y	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
80	Troup, C	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
80	Mitchell, S. E	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
80	Hambly, C	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
80	Vaanholt, L. M	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
80	Speakman, J. R	JOURNAL OF EXPERIMENTAL BIOLOGY	2013	Article	73
81	Dong Zhenying	PLOS ONE	2013	Article	65
81	Yang, Yushuang	PLOS ONE	2013	Article	65
81	Li, Yiwen	PLOS ONE	2013	Article	65
81	Zhang, Kunpu	PLOS ONE	2013	Article	65
81	Lou, Haijuan	PLOS ONE	2013	Article	65
81	An, Xueli	PLOS ONE	2013	Article	65
81	Dong, Lingli	PLOS ONE	2013	Article	65
81	Gu, Yong Qiang	PLOS ONE	2013	Article	65
81	Anderson, Olin D	PLOS ONE	2013	Article	65
81	Liu, Xin	PLOS ONE	2013	Article	65
81	Qin, Huanju	PLOS ONE	2013	Article	65
81	Wang, Daowen	PLOS ONE	2013	Article	65
82	Xu Qiaoqiao	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Huang, Shanshan	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Song, Mingke	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Wang, Chuan-En	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Yan, Sen	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Liu, Xudong	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Gaertig, Marta A	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Yu, Shan Ping	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Li, He	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Li, Shihua	JOURNAL OF CELL BIOLOGY	2013	Article	54
82	Li, Xiao-Jiang	JOURNAL OF CELL BIOLOGY	2013	Article	54
83	Qiao Nan	PLOS ONE	2013	Article	30
83	Huang, Yi	PLOS ONE	2013	Article	30
83	Naveed, Hammad	PLOS ONE	2013	Article	30
83	Green, Christopher D	PLOS ONE	2013	Article	30
83	Han, Jing-Dong J	PLOS ONE	2013	Article	30
84	Lam Sin Man	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
84	Tong, Louis	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
84	Reux, Bastien	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
84	Lear, Martin J	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
84	Wenk, Markus R	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
84	Shui, Guanghou	JOURNAL OF CHROMATOGRAPHY A	2013	Article	15
85	Wu Tingquan	GENE	2013	Article	30
85	Tang, Dingzhong	GENE	2013	Article	30
85	Chen, Weida	GENE	2013	Article	30
85	Huang, Hexun	GENE	2013	Article	30
85	Wang, Rui	GENE	2013	Article	30
85	Chen, Yongfang	GENE	2013	Article	30
86	Bai Hui	PLOS ONE	2013	Article	51
86	Cao, Yinghao	PLOS ONE	2013	Article	51
86	Quan, Jianzhang	PLOS ONE	2013	Article	51
86	Dong, Li	PLOS ONE	2013	Article	51
86	Li, Zhiyong	PLOS ONE	2013	Article	51
86	Zhu, Yanbin	PLOS ONE	2013	Article	51
86	Zhu, Lihuang	PLOS ONE	2013	Article	51
86	Dong, Zhiping	PLOS ONE	2013	Article	51
86	Li, Dayong	PLOS ONE	2013	Article	51
87	Yin Dongmei	PLOS ONE	2013	Article	37
87	Wang, Yun	PLOS ONE	2013	Article	37
87	Zhang, Xingguo	PLOS ONE	2013	Article	37
87	Li, Hemin	PLOS ONE	2013	Article	37
87	Lu, Xiang	PLOS ONE	2013	Article	37
87	Zhang, Jinsong	PLOS ONE	2013	Article	37
87	Zhang, Wanke	PLOS ONE	2013	Article	37
87	Chen, Shouyi	PLOS ONE	2013	Article	37
88	Xia Tian	PLANT CELL	2013	Article	48
88	Li, Na	PLANT CELL	2013	Article	48
88	Dumenil, Jack	PLANT CELL	2013	Article	48
88	Li, Jie	PLANT CELL	2013	Article	48
88	Kamenski, Andrei	PLANT CELL	2013	Article	48
88	Bevan, Michael W	PLANT CELL	2013	Article	48
88	Gao, Fan	PLANT CELL	2013	Article	48
88	Li, Yunhai	PLANT CELL	2013	Article	48
89	Li Jin'e	PLOS GENETICS	2013	Article	43
89	Liu, Yi	PLOS GENETICS	2013	Article	43
89	Liu, Min	PLOS GENETICS	2013	Article	43
89	Han, Jing-Dong J	PLOS GENETICS	2013	Article	43
90	Liu Liting	FIELD CROPS RESEARCH	2013	Article	46
90	Hu, Chunsheng	FIELD CROPS RESEARCH	2013	Article	46
90	Olesen, Jorgen E	FIELD CROPS RESEARCH	2013	Article	46
90	Ju, Zhaoqiang	FIELD CROPS RESEARCH	2013	Article	46
90	Yang, Peipei	FIELD CROPS RESEARCH	2013	Article	46
90	Zhang, Yuming	FIELD CROPS RESEARCH	2013	Article	46
91	Su Lei	MOLECULAR PLANT	2013	Letter	10
91	Li, Aining	MOLECULAR PLANT	2013	Letter	10
91	Li, Huali	MOLECULAR PLANT	2013	Letter	10
91	Chu, Chengcai	MOLECULAR PLANT	2013	Letter	10
91	Qiu, Jin-Long	MOLECULAR PLANT	2013	Letter	10
92	Zheng Huakun	MOLECULAR PLANT	2013	Letter	9
92	Li, Sujuan	MOLECULAR PLANT	2013	Letter	9
92	Ren, Bo	MOLECULAR PLANT	2013	Letter	9
92	Zhang, Jian	MOLECULAR PLANT	2013	Letter	9
92	Ichii, Masahiko	MOLECULAR PLANT	2013	Letter	9
92	Taketa, Shin	MOLECULAR PLANT	2013	Letter	9
92	Tao, Yuezhi	MOLECULAR PLANT	2013	Letter	9
92	Zuo, Jianru	MOLECULAR PLANT	2013	Letter	9
92	Wang, Hua	MOLECULAR PLANT	2013	Letter	9
93	Yu W. K	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Shi, Y. F	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Fong, C. C	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Chen, Y	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	van de Merwe, J. P	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Chan, Alice K. Y	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Wei, F	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Bo, J	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Ye, R	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Au, Doris W. T	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Wu, Rudolf S. S	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
93	Yang, M. S	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS	2013	Article	36
94	Zhang Yu-Chan	NATURE BIOTECHNOLOGY	2013	Article	32
94	Yu, Yang	NATURE BIOTECHNOLOGY	2013	Article	32
94	Wang, Cong-Ying	NATURE BIOTECHNOLOGY	2013	Article	32
94	Li, Ze-Yuan	NATURE BIOTECHNOLOGY	2013	Article	32
94	Liu, Qing	NATURE BIOTECHNOLOGY	2013	Article	32
94	Xu, Jie	NATURE BIOTECHNOLOGY	2013	Article	32
94	Liao, Jian-You	NATURE BIOTECHNOLOGY	2013	Article	32
94	Wang, Xiao-Jing	NATURE BIOTECHNOLOGY	2013	Article	32
94	Qu, Liang-Hu	NATURE BIOTECHNOLOGY	2013	Article	32
94	Chen, Fan	NATURE BIOTECHNOLOGY	2013	Article	32
94	Xin, Peiyong	NATURE BIOTECHNOLOGY	2013	Article	32
94	Yan, Cunyu	NATURE BIOTECHNOLOGY	2013	Article	32
94	Chu, Jinfang	NATURE BIOTECHNOLOGY	2013	Article	32
94	Li, Hong-Qing	NATURE BIOTECHNOLOGY	2013	Article	32
94	Chen, Yue-Qin	NATURE BIOTECHNOLOGY	2013	Article	32
95	Zhu Hongliang	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Zhou, Yuyi	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Castillo-Gonzalez, Claudia	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Lu, Amber	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Ge, Chunxiao	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Zhao, Ying-Tao	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Duan, Liusheng	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Li, Zhaohu	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Axtell, Michael J	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Wang, Xiu-Jie	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
95	Zhang, Xiuren	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2013	Article	44
96	Zhu Yuangang	PROTEIN & CELL	2013	Article	49
96	Wang, Chunyan	PROTEIN & CELL	2013	Article	49
96	Yu, Mei	PROTEIN & CELL	2013	Article	49
